Calories,Gender,Age,Duration,Heart_Rate,Body_Temp
57.0,0,44,11.0,94.0,40.0
182.0,1,73,25.0,101.0,41.4
186.0,0,72,26.0,109.0,41.0
141.0,1,69,20.0,100.0,40.7
33.0,1,76,5.0,94.0,38.9
95.0,0,52,18.0,96.0,40.3
47.0,0,66,10.0,88.0,39.6
163.0,1,33,26.0,108.0,40.9
88.0,0,54,16.0,96.0,40.3
113.0,1,25,22.0,101.0,40.6
152.0,0,79,23.0,103.0,40.6
26.0,0,34,8.0,81.0,39.5
215.0,1,32,29.0,113.0,40.5
154.0,1,79,21.0,96.0,40.9
210.0,0,77,29.0,108.0,41.0
74.0,1,32,15.0,99.0,40.6
22.0,1,48,5.0,88.0,39.1
81.0,1,46,13.0,101.0,39.9
61.0,1,30,14.0,95.0,40.4
97.0,0,53,21.0,89.0,40.4
120.0,0,40,18.0,109.0,40.3
55.0,1,25,15.0,93.0,40.5
182.0,0,69,27.0,106.0,40.9
11.0,1,30,4.0,83.0,38.9
26.0,0,32,7.0,82.0,39.8
94.0,1,26,20.0,97.0,40.4
106.0,0,71,17.0,99.0,40.1
132.0,0,39,22.0,103.0,40.7
13.0,0,24,3.0,89.0,38.8
106.0,0,45,22.0,94.0,40.4
80.0,1,67,14.0,93.0,40.1
14.0,1,77,3.0,82.0,38.8
31.0,1,33,9.0,85.0,39.9
79.0,0,43,16.0,93.0,40.4
121.0,0,23,20.0,106.0,40.4
35.0,1,37,11.0,81.0,40.3
106.0,0,20,19.0,101.0,40.4
22.0,0,22,6.0,85.0,39.5
95.0,0,24,17.0,101.0,40.6
107.0,0,25,19.0,102.0,40.2
64.0,0,27,14.0,92.0,40.4
20.0,1,22,6.0,91.0,39.4
73.0,0,55,15.0,90.0,40.0
138.0,1,58,23.0,97.0,40.8
124.0,1,24,23.0,102.0,40.7
17.0,1,29,5.0,92.0,39.3
27.0,1,52,6.0,88.0,39.3
21.0,0,66,5.0,81.0,38.9
150.0,0,62,23.0,105.0,41.1
166.0,1,36,25.0,108.0,41.0
97.0,1,52,16.0,100.0,40.5
74.0,0,29,15.0,97.0,39.9
36.0,1,27,9.0,92.0,39.9
107.0,1,28,23.0,95.0,40.6
12.0,0,33,4.0,76.0,39.2
149.0,1,54,21.0,107.0,40.9
54.0,1,79,13.0,79.0,40.0
24.0,0,43,6.0,83.0,39.2
18.0,1,47,5.0,84.0,39.4
164.0,0,24,24.0,114.0,40.8
134.0,1,34,21.0,104.0,40.6
37.0,1,57,7.0,93.0,39.4
18.0,1,43,7.0,80.0,39.4
153.0,0,20,25.0,106.0,40.6
92.0,0,24,19.0,94.0,40.7
37.0,1,54,10.0,81.0,39.9
115.0,0,52,19.0,101.0,40.2
116.0,0,62,19.0,100.0,40.5
117.0,0,62,20.0,97.0,40.1
32.0,1,64,7.0,83.0,39.2
11.0,0,20,4.0,76.0,39.2
156.0,1,69,21.0,103.0,40.3
172.0,1,46,25.0,108.0,40.7
166.0,0,32,26.0,109.0,40.8
19.0,0,23,6.0,81.0,39.2
44.0,0,36,11.0,86.0,39.7
27.0,0,23,6.0,91.0,39.5
33.0,0,28,7.0,93.0,39.4
112.0,1,54,18.0,98.0,40.2
15.0,0,59,4.0,79.0,39.0
7.0,0,23,2.0,83.0,37.5
140.0,0,61,25.0,98.0,40.8
17.0,1,36,5.0,87.0,39.4
114.0,0,42,19.0,102.0,40.5
137.0,0,74,20.0,106.0,40.4
17.0,1,23,6.0,85.0,39.6
52.0,0,51,11.0,89.0,40.0
3.0,1,24,1.0,88.0,38.1
84.0,0,43,17.0,92.0,40.2
70.0,1,20,16.0,98.0,40.0
35.0,1,46,8.0,89.0,39.6
17.0,0,34,4.0,87.0,38.6
84.0,1,22,14.0,109.0,39.9
65.0,1,25,14.0,101.0,39.9
21.0,1,51,6.0,79.0,39.3
62.0,1,71,10.0,92.0,39.6
184.0,0,41,26.0,113.0,40.8
32.0,1,67,7.0,82.0,39.3
96.0,0,24,17.0,102.0,40.6
35.0,1,21,11.0,92.0,40.1
178.0,0,47,28.0,106.0,40.8
175.0,1,27,30.0,104.0,40.7
138.0,1,42,21.0,108.0,40.3
22.0,0,23,5.0,90.0,39.2
118.0,0,75,18.0,103.0,40.0
84.0,0,63,16.0,92.0,40.6
122.0,0,20,20.0,107.0,40.6
4.0,0,22,1.0,83.0,37.5
25.0,1,50,6.0,90.0,39.4
216.0,0,45,30.0,113.0,41.1
133.0,0,49,23.0,99.0,40.8
50.0,0,22,12.0,90.0,40.0
41.0,0,69,9.0,87.0,39.7
28.0,1,32,9.0,87.0,39.9
58.0,1,61,11.0,90.0,39.8
57.0,0,28,11.0,99.0,40.2
10.0,1,28,3.0,89.0,38.9
23.0,0,27,6.0,87.0,39.2
116.0,1,28,20.0,103.0,41.0
70.0,1,36,18.0,92.0,40.4
153.0,0,22,24.0,109.0,40.8
3.0,1,24,2.0,77.0,38.2
12.0,0,28,3.0,87.0,38.9
124.0,1,22,25.0,102.0,40.7
39.0,0,52,9.0,85.0,39.5
28.0,1,61,6.0,90.0,38.8
6.0,1,33,2.0,84.0,37.8
63.0,0,39,12.0,96.0,40.1
59.0,1,24,15.0,93.0,40.1
36.0,0,24,8.0,91.0,39.7
28.0,0,31,8.0,80.0,39.5
4.0,0,26,1.0,82.0,37.7
128.0,1,64,20.0,98.0,40.6
108.0,1,23,22.0,102.0,40.1
132.0,0,37,23.0,101.0,40.8
113.0,1,51,20.0,96.0,40.9
184.0,1,74,22.0,107.0,40.6
12.0,1,21,5.0,86.0,39.2
38.0,1,71,8.0,82.0,39.5
98.0,0,65,17.0,99.0,40.5
21.0,1,41,6.0,85.0,39.4
186.0,0,26,29.0,108.0,40.5
120.0,1,29,22.0,102.0,40.5
45.0,1,33,15.0,87.0,40.5
18.0,1,33,6.0,85.0,39.5
2.0,1,28,1.0,76.0,38.0
11.0,0,26,3.0,84.0,38.6
185.0,1,33,29.0,107.0,40.8
22.0,1,53,5.0,87.0,38.8
81.0,1,41,15.0,97.0,40.6
161.0,0,32,24.0,110.0,40.8
158.0,0,38,25.0,108.0,40.9
52.0,1,36,11.0,96.0,39.8
16.0,1,35,5.0,87.0,39.3
23.0,0,22,7.0,79.0,39.7
18.0,0,20,5.0,84.0,38.9
23.0,1,51,5.0,89.0,38.7
141.0,1,59,22.0,98.0,40.8
8.0,1,39,2.0,90.0,38.3
63.0,1,20,16.0,96.0,40.5
10.0,1,21,7.0,77.0,39.8
69.0,0,63,12.0,96.0,39.9
168.0,1,38,23.0,108.0,41.2
187.0,1,71,22.0,107.0,40.1
143.0,1,36,23.0,105.0,40.8
34.0,1,41,10.0,86.0,40.0
103.0,1,71,19.0,89.0,40.6
181.0,0,33,27.0,110.0,40.9
172.0,1,41,25.0,107.0,40.7
87.0,0,66,15.0,97.0,40.7
105.0,0,26,22.0,93.0,40.7
136.0,1,49,22.0,100.0,40.8
210.0,1,49,29.0,107.0,40.6
5.0,1,75,1.0,85.0,37.8
15.0,0,50,4.0,82.0,39.2
88.0,0,44,15.0,102.0,40.3
193.0,0,55,29.0,108.0,40.6
177.0,1,24,26.0,114.0,40.7
10.0,0,64,2.0,90.0,37.8
58.0,0,29,13.0,91.0,40.0
57.0,1,34,14.0,90.0,40.3
7.0,0,48,2.0,78.0,37.7
27.0,1,22,9.0,89.0,39.7
114.0,0,38,20.0,99.0,40.6
142.0,0,62,25.0,100.0,40.6
141.0,0,24,25.0,103.0,40.5
131.0,0,63,19.0,107.0,40.5
31.0,1,44,8.0,85.0,39.5
98.0,0,39,20.0,94.0,40.6
22.0,1,23,9.0,82.0,39.4
59.0,1,28,14.0,93.0,40.3
65.0,1,48,14.0,90.0,40.3
49.0,1,46,11.0,89.0,40.0
121.0,0,39,22.0,100.0,40.7
85.0,1,72,15.0,90.0,40.1
38.0,1,63,8.0,86.0,39.4
37.0,1,34,10.0,91.0,40.0
121.0,1,20,20.0,107.0,40.2
192.0,1,72,24.0,105.0,40.5
30.0,1,70,5.0,91.0,38.6
123.0,1,47,20.0,99.0,40.6
34.0,1,55,9.0,86.0,39.6
138.0,1,67,17.0,107.0,40.5
153.0,1,39,24.0,104.0,40.8
170.0,1,32,27.0,108.0,40.8
93.0,0,68,15.0,100.0,40.4
100.0,0,61,19.0,93.0,40.1
96.0,1,66,14.0,98.0,40.4
70.0,1,25,16.0,95.0,40.3
41.0,1,34,16.0,82.0,40.0
110.0,1,29,24.0,96.0,40.8
196.0,0,43,29.0,109.0,40.9
185.0,0,51,26.0,112.0,41.0
66.0,1,24,15.0,97.0,40.0
90.0,0,28,14.0,107.0,40.4
23.0,1,21,9.0,85.0,39.6
42.0,1,24,11.0,93.0,40.0
11.0,1,41,4.0,81.0,38.9
235.0,1,69,30.0,104.0,40.9
63.0,1,32,17.0,88.0,40.0
131.0,0,22,21.0,107.0,40.4
88.0,0,46,15.0,101.0,40.0
110.0,1,62,19.0,92.0,40.2
51.0,1,20,14.0,92.0,40.2
5.0,1,24,2.0,81.0,38.0
238.0,0,70,29.0,118.0,40.8
28.0,1,20,7.0,95.0,39.3
187.0,1,48,28.0,105.0,41.0
141.0,1,20,23.0,113.0,40.7
84.0,0,25,17.0,94.0,40.3
93.0,1,49,16.0,97.0,40.2
68.0,1,33,17.0,89.0,40.4
54.0,1,31,16.0,89.0,40.2
94.0,1,45,15.0,102.0,40.2
54.0,1,22,14.0,94.0,40.1
61.0,0,66,12.0,91.0,40.0
145.0,1,47,21.0,105.0,40.5
202.0,0,64,29.0,109.0,40.9
155.0,0,23,27.0,103.0,40.7
22.0,1,46,6.0,83.0,39.1
43.0,0,48,10.0,87.0,39.8
95.0,0,27,19.0,96.0,40.3
179.0,1,44,24.0,111.0,40.7
44.0,0,58,9.0,90.0,39.9
81.0,0,48,14.0,102.0,40.1
22.0,0,55,5.0,86.0,39.4
4.0,0,27,1.0,85.0,37.7
6.0,1,27,2.0,85.0,38.4
64.0,0,42,15.0,87.0,39.8
82.0,1,45,19.0,90.0,40.5
7.0,0,56,2.0,79.0,38.1
29.0,1,33,9.0,85.0,39.6
97.0,1,37,17.0,102.0,40.4
206.0,1,71,23.0,110.0,40.7
181.0,1,44,26.0,107.0,40.7
105.0,1,71,16.0,95.0,40.1
148.0,1,62,21.0,101.0,40.7
218.0,1,73,26.0,110.0,41.0
129.0,1,36,21.0,105.0,40.4
91.0,1,54,16.0,95.0,40.1
80.0,1,74,14.0,90.0,40.0
86.0,0,29,18.0,95.0,40.4
155.0,0,35,25.0,105.0,40.5
129.0,0,72,24.0,95.0,40.8
149.0,1,60,22.0,100.0,40.6
26.0,1,45,7.0,85.0,39.0
76.0,0,62,14.0,95.0,40.0
142.0,0,25,23.0,107.0,40.5
93.0,1,58,16.0,95.0,40.0
13.0,0,46,4.0,76.0,38.9
116.0,1,24,24.0,100.0,40.5
22.0,0,40,6.0,82.0,39.4
210.0,1,27,30.0,112.0,40.9
15.0,0,65,4.0,79.0,39.0
35.0,0,34,8.0,90.0,39.7
42.0,0,20,9.0,92.0,39.7
48.0,1,74,10.0,82.0,40.0
92.0,0,22,19.0,97.0,40.8
13.0,1,25,4.0,89.0,39.1
12.0,1,57,3.0,82.0,38.1
116.0,1,59,20.0,94.0,40.7
61.0,1,40,13.0,94.0,40.0
126.0,1,22,26.0,101.0,40.9
73.0,0,21,15.0,96.0,40.1
36.0,1,39,9.0,88.0,39.6
68.0,1,59,12.0,92.0,39.7
69.0,1,44,16.0,89.0,40.1
11.0,0,68,3.0,77.0,38.3
35.0,1,49,9.0,85.0,39.8
7.0,0,24,2.0,79.0,37.9
124.0,0,30,21.0,106.0,40.8
143.0,0,29,26.0,100.0,40.7
61.0,1,33,16.0,91.0,40.5
14.0,1,27,5.0,82.0,38.8
4.0,0,33,1.0,85.0,38.0
174.0,0,44,26.0,108.0,40.8
44.0,1,77,8.0,88.0,39.8
42.0,1,50,11.0,83.0,39.7
34.0,1,73,6.0,90.0,39.0
257.0,1,75,30.0,108.0,40.9
175.0,0,40,29.0,102.0,40.9
105.0,0,61,18.0,99.0,40.3
117.0,1,56,20.0,98.0,40.5
106.0,1,57,18.0,98.0,40.6
69.0,0,58,13.0,94.0,40.2
48.0,0,55,10.0,91.0,39.6
81.0,1,41,14.0,100.0,39.7
131.0,1,22,22.0,108.0,40.6
56.0,1,31,13.0,95.0,40.2
103.0,0,45,20.0,93.0,40.5
194.0,0,22,28.0,114.0,40.6
75.0,1,63,12.0,94.0,40.3
65.0,0,42,13.0,94.0,39.6
104.0,0,53,18.0,99.0,40.5
18.0,1,35,4.0,92.0,38.8
7.0,1,29,3.0,82.0,38.2
70.0,1,23,16.0,97.0,40.4
63.0,1,39,13.0,95.0,40.0
17.0,0,38,4.0,87.0,38.4
165.0,0,37,29.0,101.0,40.9
69.0,1,35,16.0,93.0,40.3
90.0,0,65,15.0,100.0,39.9
234.0,1,37,28.0,118.0,40.5
11.0,0,60,3.0,78.0,38.4
65.0,1,31,12.0,101.0,40.1
30.0,1,28,12.0,84.0,39.8
14.0,1,48,4.0,86.0,38.8
68.0,0,24,14.0,96.0,39.9
4.0,0,28,1.0,86.0,37.4
55.0,1,33,13.0,92.0,40.1
206.0,1,27,30.0,112.0,40.8
52.0,0,70,12.0,85.0,40.0
85.0,0,36,15.0,101.0,40.2
93.0,1,73,13.0,96.0,39.9
110.0,1,60,17.0,99.0,40.5
67.0,1,36,15.0,94.0,40.1
173.0,1,35,25.0,107.0,40.7
12.0,1,52,4.0,76.0,38.7
40.0,0,28,9.0,90.0,39.5
94.0,0,75,17.0,93.0,40.3
225.0,1,28,30.0,111.0,40.9
135.0,1,38,23.0,102.0,40.8
83.0,1,33,19.0,95.0,40.3
243.0,1,62,28.0,110.0,40.6
58.0,0,33,13.0,91.0,40.4
69.0,0,25,15.0,92.0,40.1
148.0,0,27,24.0,107.0,40.7
8.0,1,24,4.0,81.0,39.1
43.0,1,29,10.0,96.0,39.9
117.0,1,21,24.0,100.0,40.9
29.0,0,63,6.0,91.0,39.4
94.0,1,32,19.0,99.0,40.3
16.0,1,73,3.0,86.0,38.6
52.0,1,25,12.0,97.0,40.3
65.0,0,29,14.0,94.0,39.9
108.0,0,47,17.0,104.0,40.3
79.0,0,32,14.0,101.0,40.3
211.0,1,34,29.0,111.0,40.7
174.0,0,49,28.0,104.0,40.7
180.0,0,36,27.0,110.0,40.4
105.0,0,26,18.0,103.0,40.1
153.0,0,68,22.0,109.0,40.9
48.0,1,39,14.0,84.0,40.3
12.0,0,39,3.0,87.0,38.7
155.0,0,57,25.0,102.0,40.5
26.0,1,68,5.0,87.0,39.0
107.0,0,78,18.0,96.0,40.7
77.0,1,54,14.0,96.0,40.1
149.0,0,24,24.0,106.0,40.5
197.0,0,79,26.0,111.0,40.5
44.0,1,58,10.0,88.0,39.5
11.0,0,26,4.0,73.0,39.4
99.0,1,60,17.0,95.0,40.2
27.0,0,54,6.0,87.0,39.4
136.0,0,58,22.0,102.0,40.7
97.0,0,20,19.0,97.0,40.1
131.0,0,36,22.0,103.0,40.5
82.0,1,70,12.0,99.0,40.1
19.0,1,49,5.0,87.0,39.0
88.0,1,38,15.0,103.0,40.4
34.0,0,36,7.0,93.0,39.2
184.0,0,35,27.0,112.0,40.9
131.0,0,54,20.0,107.0,40.9
81.0,0,34,16.0,94.0,40.4
200.0,0,39,30.0,108.0,41.0
110.0,0,36,18.0,104.0,40.6
4.0,1,57,1.0,84.0,37.9
89.0,1,36,18.0,96.0,40.3
133.0,1,21,22.0,107.0,40.8
140.0,1,23,23.0,110.0,40.6
65.0,0,48,12.0,97.0,40.2
25.0,1,57,8.0,79.0,39.7
13.0,1,48,3.0,90.0,38.7
18.0,1,61,4.0,85.0,39.2
128.0,0,56,19.0,108.0,40.4
230.0,1,61,29.0,110.0,41.0
20.0,1,56,5.0,82.0,39.2
149.0,0,52,23.0,106.0,40.6
28.0,0,29,8.0,83.0,39.7
111.0,0,25,23.0,95.0,41.0
127.0,1,39,21.0,103.0,40.8
134.0,1,20,27.0,103.0,40.9
19.0,0,63,4.0,88.0,39.0
22.0,1,25,8.0,87.0,39.4
171.0,1,49,23.0,110.0,40.2
51.0,0,60,10.0,92.0,39.2
107.0,0,24,22.0,95.0,40.2
89.0,0,25,18.0,96.0,40.4
140.0,1,52,22.0,100.0,40.8
43.0,0,34,9.0,90.0,39.6
106.0,1,70,16.0,95.0,40.2
159.0,0,51,26.0,102.0,40.7
143.0,1,53,23.0,98.0,40.8
120.0,0,33,19.0,106.0,40.4
60.0,0,47,15.0,83.0,40.2
103.0,1,23,23.0,100.0,40.5
6.0,1,20,4.0,80.0,38.6
96.0,0,44,18.0,97.0,40.7
26.0,0,27,6.0,88.0,39.2
33.0,1,20,11.0,89.0,39.9
27.0,0,49,6.0,87.0,39.1
183.0,0,26,28.0,109.0,41.0
51.0,0,64,10.0,92.0,39.7
157.0,1,47,26.0,101.0,40.7
119.0,1,20,26.0,99.0,40.1
34.0,1,51,8.0,86.0,39.0
97.0,1,24,20.0,101.0,41.0
65.0,0,22,13.0,97.0,40.1
153.0,1,49,26.0,97.0,40.5
8.0,0,43,2.0,83.0,38.2
231.0,0,79,30.0,113.0,41.1
3.0,0,33,1.0,78.0,37.7
45.0,0,31,11.0,86.0,40.2
21.0,1,21,7.0,88.0,39.3
68.0,0,58,13.0,91.0,39.8
152.0,1,24,23.0,112.0,40.9
23.0,1,29,7.0,88.0,39.6
51.0,0,67,10.0,90.0,39.6
168.0,0,30,28.0,105.0,40.9
30.0,1,26,9.0,89.0,39.6
41.0,1,22,10.0,99.0,39.8
163.0,1,23,29.0,106.0,40.9
134.0,1,29,27.0,100.0,40.6
103.0,0,26,21.0,94.0,40.6
234.0,1,71,27.0,108.0,40.6
14.0,0,60,3.0,86.0,38.5
180.0,1,43,26.0,106.0,40.7
181.0,1,48,26.0,107.0,40.9
9.0,0,39,3.0,76.0,38.5
208.0,0,66,29.0,110.0,40.8
67.0,1,28,13.0,100.0,40.1
214.0,1,26,29.0,116.0,41.2
60.0,0,33,14.0,88.0,40.2
38.0,1,57,7.0,92.0,39.4
8.0,1,58,2.0,81.0,38.0
100.0,1,73,12.0,103.0,39.9
196.0,0,66,28.0,108.0,40.8
180.0,0,58,27.0,108.0,40.6
190.0,1,40,28.0,108.0,40.9
81.0,1,72,13.0,94.0,40.5
197.0,0,29,28.0,113.0,40.9
168.0,0,34,27.0,108.0,40.9
199.0,0,25,30.0,112.0,41.3
148.0,0,45,25.0,99.0,40.7
127.0,0,26,22.0,105.0,40.6
84.0,0,48,18.0,89.0,40.6
8.0,1,41,3.0,81.0,38.4
57.0,1,64,10.0,93.0,40.0
155.0,1,79,24.0,93.0,40.8
170.0,1,65,23.0,103.0,40.9
110.0,1,21,22.0,101.0,40.4
26.0,0,22,7.0,83.0,39.5
134.0,0,51,22.0,102.0,40.5
42.0,1,20,14.0,86.0,40.2
200.0,0,29,28.0,117.0,40.8
102.0,1,47,18.0,96.0,40.6
16.0,0,60,3.0,92.0,38.5
53.0,1,70,9.0,91.0,39.5
138.0,0,21,25.0,103.0,40.7
176.0,0,57,28.0,103.0,40.8
11.0,0,30,3.0,82.0,39.1
12.0,1,29,4.0,85.0,39.0
23.0,0,24,5.0,94.0,39.1
84.0,0,57,15.0,97.0,39.9
20.0,0,26,5.0,85.0,39.4
146.0,0,71,21.0,108.0,40.3
37.0,0,43,8.0,90.0,39.7
44.0,1,58,9.0,88.0,39.7
64.0,1,30,16.0,90.0,40.0
33.0,0,59,7.0,89.0,39.8
117.0,1,49,22.0,93.0,40.9
11.0,1,35,3.0,87.0,38.7
52.0,0,32,11.0,93.0,39.7
182.0,1,57,24.0,106.0,40.7
115.0,1,77,16.0,96.0,40.3
100.0,0,37,17.0,102.0,40.2
33.0,1,79,7.0,79.0,39.3
103.0,0,47,15.0,109.0,39.8
200.0,1,77,22.0,110.0,40.7
39.0,1,35,10.0,91.0,39.5
131.0,1,32,24.0,101.0,40.7
105.0,0,33,19.0,100.0,40.3
49.0,0,32,10.0,93.0,39.5
55.0,0,33,13.0,89.0,39.8
2.0,1,27,1.0,80.0,37.9
82.0,0,29,17.0,92.0,40.4
15.0,1,53,5.0,75.0,39.0
38.0,0,27,9.0,88.0,39.8
42.0,0,40,10.0,86.0,39.7
20.0,1,59,5.0,81.0,39.4
198.0,1,69,24.0,108.0,40.8
180.0,0,45,29.0,103.0,40.7
59.0,0,38,13.0,90.0,39.9
175.0,1,52,24.0,108.0,40.6
129.0,0,59,21.0,101.0,41.1
29.0,0,28,8.0,84.0,39.4
170.0,1,67,23.0,103.0,40.7
120.0,0,39,20.0,105.0,40.5
26.0,0,32,7.0,84.0,39.6
7.0,1,21,2.0,94.0,38.0
62.0,0,31,12.0,98.0,39.5
22.0,0,43,5.0,88.0,39.0
138.0,0,30,25.0,104.0,41.1
83.0,1,40,15.0,100.0,40.2
42.0,1,45,11.0,87.0,40.0
20.0,0,74,4.0,90.0,38.8
252.0,1,67,29.0,111.0,40.8
71.0,0,22,15.0,94.0,40.3
38.0,0,20,9.0,89.0,39.4
205.0,0,70,29.0,109.0,40.7
136.0,1,42,24.0,99.0,40.9
73.0,0,26,16.0,93.0,40.2
7.0,1,32,3.0,81.0,38.5
88.0,1,31,23.0,91.0,41.0
140.0,0,77,22.0,102.0,40.6
138.0,1,26,26.0,102.0,40.7
189.0,0,38,26.0,115.0,40.8
117.0,0,31,20.0,102.0,40.6
15.0,1,37,4.0,87.0,39.3
216.0,0,74,28.0,113.0,41.0
80.0,0,58,14.0,98.0,40.1
101.0,0,36,19.0,98.0,40.2
76.0,0,69,15.0,90.0,40.2
111.0,1,44,17.0,103.0,40.3
106.0,0,34,23.0,93.0,40.3
145.0,1,49,29.0,92.0,40.8
25.0,0,40,6.0,87.0,39.4
109.0,1,28,19.0,105.0,40.2
138.0,0,44,23.0,103.0,40.5
160.0,1,78,22.0,98.0,40.8
70.0,0,34,14.0,96.0,40.2
89.0,0,26,16.0,99.0,40.4
24.0,0,23,5.0,94.0,39.4
49.0,0,43,11.0,89.0,39.7
4.0,0,45,1.0,82.0,37.6
12.0,0,22,3.0,88.0,38.6
114.0,0,42,20.0,100.0,40.5
44.0,0,78,10.0,85.0,40.0
78.0,1,20,16.0,101.0,40.1
151.0,1,22,28.0,102.0,40.7
42.0,1,76,6.0,98.0,39.6
146.0,0,26,24.0,107.0,40.8
44.0,0,73,9.0,87.0,39.8
29.0,0,50,6.0,91.0,39.3
125.0,1,29,21.0,106.0,40.3
149.0,0,52,22.0,109.0,40.7
11.0,1,25,5.0,84.0,39.2
13.0,1,38,5.0,82.0,39.1
68.0,1,39,15.0,94.0,40.4
17.0,0,21,4.0,89.0,38.6
21.0,0,25,5.0,87.0,38.9
203.0,1,56,29.0,105.0,40.6
116.0,0,48,20.0,100.0,40.6
58.0,1,35,14.0,91.0,39.9
120.0,0,20,24.0,98.0,40.9
186.0,1,50,26.0,107.0,40.6
79.0,1,42,15.0,94.0,40.5
25.0,1,34,8.0,86.0,39.6
170.0,0,27,28.0,108.0,41.0
43.0,1,30,13.0,88.0,40.0
81.0,1,33,21.0,91.0,40.6
20.0,1,49,5.0,85.0,39.0
64.0,0,77,11.0,96.0,39.8
20.0,0,20,5.0,87.0,39.0
16.0,1,70,4.0,79.0,38.8
108.0,1,49,16.0,104.0,40.3
28.0,0,51,6.0,86.0,39.2
28.0,1,68,6.0,84.0,39.3
178.0,0,47,30.0,101.0,40.9
173.0,1,39,25.0,108.0,40.5
147.0,0,46,25.0,101.0,40.6
34.0,0,20,9.0,87.0,39.7
145.0,1,38,24.0,103.0,40.6
72.0,1,57,14.0,91.0,40.3
112.0,0,26,22.0,96.0,40.7
83.0,1,62,15.0,91.0,40.4
88.0,0,73,15.0,97.0,40.3
207.0,1,41,30.0,108.0,41.0
70.0,0,75,14.0,90.0,40.0
98.0,1,46,17.0,99.0,40.4
108.0,0,44,19.0,100.0,40.8
151.0,0,40,25.0,105.0,40.5
9.0,1,59,2.0,85.0,38.0
83.0,0,73,16.0,91.0,40.2
30.0,1,29,10.0,84.0,39.5
180.0,0,26,29.0,109.0,40.8
4.0,0,40,1.0,84.0,37.9
145.0,1,26,26.0,102.0,41.0
83.0,0,23,18.0,94.0,40.0
175.0,1,41,26.0,107.0,40.5
12.0,1,59,3.0,82.0,38.2
113.0,0,42,20.0,99.0,40.7
146.0,0,47,25.0,101.0,40.6
220.0,1,70,26.0,108.0,40.7
3.0,1,51,2.0,71.0,38.1
82.0,1,29,18.0,97.0,40.2
132.0,0,64,20.0,105.0,40.4
57.0,0,35,12.0,92.0,39.6
22.0,1,46,5.0,91.0,39.1
102.0,0,31,19.0,99.0,40.5
125.0,1,47,19.0,102.0,40.5
94.0,0,28,18.0,98.0,40.6
57.0,1,78,8.0,95.0,39.5
52.0,0,51,10.0,93.0,40.3
14.0,0,21,4.0,81.0,38.4
11.0,1,45,3.0,86.0,38.4
89.0,0,24,16.0,101.0,40.2
157.0,1,21,26.0,107.0,40.6
130.0,1,21,23.0,106.0,40.4
49.0,1,61,11.0,87.0,39.8
21.0,0,76,6.0,73.0,39.2
114.0,0,49,21.0,97.0,40.5
21.0,1,25,7.0,88.0,39.8
168.0,0,47,25.0,108.0,40.7
129.0,1,29,23.0,104.0,40.8
201.0,1,33,29.0,107.0,40.9
197.0,0,20,29.0,113.0,40.7
130.0,0,34,21.0,106.0,40.6
30.0,1,54,7.0,88.0,39.5
72.0,1,35,15.0,92.0,40.1
220.0,1,69,26.0,108.0,40.9
67.0,1,44,15.0,90.0,40.4
97.0,0,48,17.0,99.0,40.6
46.0,0,48,9.0,95.0,39.6
54.0,0,26,13.0,89.0,40.3
94.0,1,39,20.0,95.0,40.6
20.0,0,35,5.0,84.0,39.2
17.0,1,38,5.0,86.0,39.0
34.0,0,37,9.0,82.0,39.7
49.0,0,55,10.0,90.0,39.7
156.0,0,35,24.0,108.0,40.8
208.0,0,30,28.0,117.0,40.6
232.0,1,50,25.0,117.0,40.5
53.0,1,58,11.0,90.0,40.0
264.0,1,73,29.0,111.0,40.9
4.0,1,23,4.0,76.0,38.9
151.0,0,51,25.0,101.0,40.8
150.0,1,59,22.0,103.0,40.6
115.0,1,39,19.0,100.0,40.3
46.0,1,28,13.0,91.0,40.1
123.0,0,39,22.0,99.0,40.6
48.0,1,20,12.0,94.0,39.9
75.0,0,54,15.0,93.0,40.1
65.0,1,36,16.0,90.0,40.4
255.0,1,59,29.0,113.0,40.9
7.0,0,20,2.0,86.0,38.0
21.0,1,58,5.0,84.0,39.0
50.0,1,56,10.0,92.0,40.0
16.0,0,52,4.0,81.0,38.9
90.0,1,51,17.0,95.0,40.3
103.0,0,22,19.0,102.0,40.7
20.0,1,29,6.0,84.0,39.2
169.0,0,42,25.0,111.0,40.5
211.0,1,44,27.0,112.0,40.7
12.0,1,27,4.0,85.0,38.9
8.0,0,32,2.0,86.0,38.6
171.0,0,58,25.0,107.0,40.5
49.0,0,42,11.0,87.0,39.7
31.0,0,56,6.0,91.0,39.4
10.0,0,42,3.0,78.0,38.7
43.0,0,46,9.0,91.0,39.6
75.0,0,41,18.0,89.0,40.6
35.0,1,54,6.0,94.0,38.8
91.0,0,33,17.0,97.0,40.1
35.0,0,27,8.0,88.0,39.6
191.0,1,73,26.0,98.0,40.5
115.0,1,25,21.0,103.0,40.6
55.0,0,25,14.0,86.0,40.1
29.0,1,62,7.0,83.0,39.4
89.0,0,55,16.0,96.0,40.2
51.0,1,24,13.0,93.0,40.0
133.0,0,41,22.0,104.0,40.4
46.0,0,35,10.0,90.0,39.6
84.0,1,40,17.0,96.0,40.4
4.0,0,36,1.0,83.0,37.2
100.0,1,25,19.0,104.0,40.4
24.0,1,39,6.0,86.0,39.2
5.0,0,43,1.0,91.0,37.5
